STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10N,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y
370,20230112,5,200,90,110,160,88,,75,0,0,10,35,10055,45,8,91,62,7,0,1,0,0,0
370,20230112,6,210,110,100,170,89,81,77,0,0,10,32,10053,56,8,92,62,7,0,1,0,0,0
370,20230112,7,220,110,120,180,92,,80,0,0,10,23,10052,57,8,92,62,7,0,1,0,0,0
370,20230112,8,220,120,130,180,95,,83,0,0,10,12,10055,59,8,92,62,7,0,1,0,0,0
370,20230112,9,220,110,100,160,98,,87,0,4,10,17,10062,58,8,92,62,7,0,1,0,0,0
370,20230112,10,220,100,90,170,99,,90,0,12,10,11,10067,31,8,94,58,7,0,1,0,0,0
370,20230112,11,220,110,100,160,101,,92,0,17,10,7,10068,33,8,94,52,7,0,1,0,0,0
370,20230112,12,220,100,110,160,104,86,94,0,15,10,7,10065,50,8,93,58,7,0,1,0,0,0
370,20230112,13,220,100,100,160,104,,93,0,16,10,12,10061,60,8,93,61,7,0,1,0,0,0
370,20230112,14,220,100,100,160,105,,94,0,12,10,13,10057,61,8,93,61,7,0,1,0,0,0
370,20230112,15,210,100,90,140,105,,94,0,6,10,14,10054,60,8,93,61,7,0,1,0,0,0
370,20230112,16,210,100,100,150,107,,94,0,1,10,10,10050,58,8,92,61,7,0,1,0,0,0
370,20230112,17,220,100,100,160,106,,94,0,0,10,10,10050,49,8,92,58,7,0,1,0,0,0
370,20230112,18,220,90,90,140,106,102,94,0,0,10,13,10049,63,8,92,57,7,0,1,0,0,0
370,20230112,19,220,90,90,140,105,,94,0,0,10,8,10050,58,8,92,52,7,0,1,0,0,0
370,20230112,20,220,80,90,130,107,,94,0,0,9,4,10049,65,8,91,51,7,0,1,0,0,0
370,20230112,21,210,90,90,140,107,,92,0,0,0,-1,10042,70,8,90,23,7,0,1,0,0,0
370,20230112,22,230,80,80,130,105,,90,0,0,7,7,10045,65,8,90,81,7,0,1,0,0,0
370,20230112,23,230,80,90,140,98,,75,0,0,0,-1,10047,70,7,85,23,7,0,1,0,0,0
370,20230112,24,230,80,80,140,91,84,65,0,0,0,0,10046,70,7,83,2,7,0,0,0,0,0
370,20230113,1,220,80,70,120,87,,58,0,0,0,0,10041,66,4,82,,5,0,0,0,0,0
370,20230113,2,230,80,80,140,85,,46,0,0,0,0,10043,63,1,76,,5,0,0,0,0,0
370,20230113,3,220,80,80,120,84,,51,0,0,0,0,10041,64,6,79,,5,0,0,0,0,0
370,20230113,4,220,100,90,180,81,,46,0,0,0,-1,10039,75,8,78,22,7,0,1,0,0,0
370,20230113,5,220,90,80,140,81,,53,0,0,0,0,10041,70,7,82,,5,0,0,0,0,0
370,20230113,6,230,90,90,130,77,70,42,0,0,0,0,10043,71,1,78,1,7,0,0,0,0,0
370,20230113,7,230,80,80,120,81,,42,0,0,0,0,10047,69,7,76,,5,0,0,0,0,0
370,20230113,8,220,90,80,140,74,,39,0,1,0,0,10051,68,2,78,,5,0,0,0,0,0
370,20230113,9,230,100,110,160,84,,44,2,14,0,0,10054,66,5,76,,5,0,0,0,0,0
370,20230113,10,230,110,100,160,88,,43,2,29,0,0,10061,63,8,73,,5,0,0,0,0,0
370,20230113,11,240,100,90,180,81,,52,2,38,5,2,10067,61,8,81,57,7,0,1,0,0,0
370,20230113,12,240,80,80,130,89,68,47,0,31,0,-1,10070,62,8,74,81,7,0,1,0,0,0
370,20230113,13,250,90,90,150,91,,40,0,16,0,-1,10079,68,8,70,23,7,0,1,0,0,0
370,20230113,14,250,90,110,150,91,,41,0,21,0,0,10087,71,8,70,,5,0,0,0,0,0
370,20230113,15,240,90,80,140,88,,45,0,16,0,0,10097,68,7,74,1,7,0,0,0,0,0
370,20230113,16,240,80,80,130,91,,44,0,5,0,-1,10107,69,8,72,23,7,0,1,0,0,0
370,20230113,17,240,80,80,140,93,,39,0,0,0,0,10115,72,8,68,,5,0,0,0,0,0
370,20230113,18,240,70,60,120,83,76,37,0,0,0,-1,10124,71,1,72,23,7,0,1,0,0,0
370,20230113,19,240,70,80,110,87,,39,0,0,0,0,10130,69,5,71,,5,0,0,0,0,0
370,20230113,20,230,70,60,120,75,,47,0,0,2,2,10137,68,6,82,23,7,0,1,0,0,0
370,20230113,21,230,70,70,100,77,,45,0,0,0,0,10142,67,7,80,3,7,0,0,0,0,0
370,20230113,22,210,60,50,100,68,,40,0,0,0,0,10149,65,8,82,,5,0,0,0,0,0
370,20230113,23,230,60,60,90,68,,39,0,0,0,0,10153,64,8,81,,5,0,0,0,0,0
370,20230113,24,210,50,50,80,56,49,32,0,0,0,0,10153,65,8,84,2,7,0,0,0,0,0
370,20230114,1,200,60,50,80,62,,38,0,0,0,0,10155,62,8,84,,5,0,0,0,0,0
370,20230114,2,210,50,40,70,56,,38,0,0,0,0,10154,60,8,88,,5,0,0,0,0,0
370,20230114,3,180,40,40,70,58,,40,0,0,0,0,10143,60,8,88,,5,0,0,0,0,0
370,20230114,4,180,50,40,90,61,,43,0,0,0,0,10136,61,8,87,,5,0,0,0,0,0
370,20230114,5,170,40,40,60,57,,41,0,0,0,0,10125,62,8,88,,5,0,0,0,0,0
370,20230114,6,180,50,50,80,65,47,41,0,0,0,0,10111,64,8,84,,5,0,0,0,0,0
370,20230114,7,180,50,50,80,65,,51,0,0,9,5,10097,59,8,90,81,7,0,1,0,0,0
370,20230114,8,180,60,60,100,69,,58,0,0,10,13,10080,61,8,92,61,7,0,1,0,0,0
370,20230114,9,180,70,70,110,75,,63,0,4,10,5,10060,63,8,92,57,7,0,1,0,0,0
370,20230114,10,180,70,60,110,80,,70,0,6,10,15,10047,63,8,93,61,7,0,1,0,0,0
370,20230114,11,190,80,90,130,90,,77,0,10,10,8,10028,61,8,91,61,7,0,1,0,0,0
370,20230114,12,200,90,90,150,92,61,79,0,12,10,5,10014,56,8,91,62,7,0,1,0,0,0
370,20230114,13,200,90,90,140,97,,85,0,10,10,10,9995,61,8,92,61,7,0,1,0,0,0
370,20230114,14,200,90,90,140,100,,91,0,10,10,13,9984,35,8,93,62,7,0,1,0,0,0
370,20230114,15,200,90,90,140,106,,96,0,6,10,11,9977,56,8,93,61,7,0,1,0,0,0
370,20230114,16,200,90,90,150,106,,97,0,1,10,4,9969,34,8,94,61,7,0,1,0,0,0
370,20230114,17,210,90,90,140,108,,100,0,0,10,5,9966,30,8,94,58,7,0,1,0,0,0
370,20230114,18,210,90,90,150,112,90,104,0,0,10,7,9967,50,8,94,52,7,0,1,0,0,0
370,20230114,19,250,90,70,140,116,,101,0,0,4,8,9976,70,8,90,23,7,0,1,0,0,0
370,20230114,20,250,70,80,130,110,,76,0,0,0,0,9982,75,8,79,,5,0,0,0,0,0
370,20230114,21,240,60,50,110,103,,74,0,0,0,-1,9984,70,8,82,51,7,0,1,0,0,0
370,20230114,22,260,60,50,110,76,,56,0,0,8,7,9991,69,8,87,57,7,0,1,0,0,0
370,20230114,23,230,40,40,100,72,,54,0,0,9,4,9992,65,8,88,57,7,0,1,0,0,0
370,20230114,24,230,50,60,90,73,68,47,0,0,1,1,9994,70,8,83,23,7,0,1,0,0,0
370,20230115,1,230,60,60,80,69,,34,0,0,0,0,9994,75,8,78,,5,0,0,0,0,0
370,20230115,2,230,70,70,110,70,,32,0,0,0,0,9994,75,8,76,,5,0,0,0,0,0
370,20230115,3,230,60,60,100,67,,29,0,0,0,0,9992,75,8,76,,5,0,0,0,0,0
370,20230115,4,230,70,60,110,67,,26,0,0,0,0,9993,75,8,75,,5,0,0,0,0,0
370,20230115,5,220,70,70,100,66,,29,0,0,0,0,9994,75,8,77,,5,0,0,0,0,0
370,20230115,6,220,70,70,100,65,58,31,0,0,0,0,9992,75,8,78,,5,0,0,0,0,0
370,20230115,7,220,80,80,120,61,,26,0,0,0,0,9994,75,8,78,,5,0,0,0,0,0
370,20230115,8,220,80,90,130,61,,17,0,0,0,0,10001,75,7,73,,5,0,0,0,0,0
370,20230115,9,220,90,90,130,57,,21,5,18,0,0,9999,75,0,77,,5,0,0,0,0,0
370,20230115,10,220,100,110,150,65,,19,8,57,0,0,10003,75,6,72,,5,0,0,0,0,0
370,20230115,11,220,110,130,190,73,,21,5,60,0,0,10001,80,5,69,,5,0,0,0,0,0
370,20230115,12,230,130,130,180,69,47,20,2,65,0,0,10003,75,7,70,,5,0,0,0,0,0
370,20230115,13,220,120,110,180,67,,26,0,37,0,-1,10002,71,8,75,57,7,0,1,0,0,0
370,20230115,14,220,110,110,170,74,,22,2,44,0,-1,10003,80,7,69,23,7,0,1,0,0,0
370,20230115,15,220,110,110,170,72,,24,3,22,0,0,10007,75,8,71,3,7,0,0,0,0,0
370,20230115,16,230,110,100,170,66,,25,2,5,0,0,10009,75,8,74,,5,0,0,0,0,0
370,20230115,17,220,100,100,160,59,,21,0,0,0,0,10009,75,6,76,,5,0,0,0,0,0
370,20230115,18,220,100,80,150,52,47,17,0,0,0,0,10010,75,2,78,1,7,0,0,0,0,0
370,20230115,19,220,80,70,120,50,,19,0,0,0,0,10007,75,6,80,,5,0,0,0,0,0
370,20230115,20,190,50,50,100,51,,24,0,0,0,-1,9997,70,8,82,22,7,0,1,0,0,0
370,20230115,21,200,60,70,120,55,,22,0,0,0,0,9987,75,2,79,1,7,0,0,0,0,0
370,20230115,22,200,60,70,110,57,,25,0,0,0,-1,9978,75,8,79,51,7,0,1,0,0,0
370,20230115,23,220,70,90,120,47,,31,0,0,9,3,9971,50,8,88,81,7,0,1,0,0,0
370,20230115,24,220,70,70,140,42,36,26,0,0,6,8,9964,69,8,89,57,7,0,1,0,0,0
370,20230116,1,200,50,50,90,38,,23,0,0,0,-1,9955,70,1,90,23,7,0,1,0,0,0
370,20230116,2,170,40,30,70,31,,16,0,0,0,0,9942,70,2,90,,5,0,0,0,0,0
370,20230116,3,160,30,30,50,31,,15,0,0,0,0,9925,70,8,89,3,7,0,0,0,0,0
370,20230116,4,130,30,30,40,32,,18,0,0,0,0,9906,70,8,90,,5,0,0,0,0,0
370,20230116,5,120,30,40,60,41,,23,0,0,0,0,9885,70,8,88,,5,0,0,0,0,0
370,20230116,6,120,40,40,80,46,18,24,0,0,0,-1,9865,70,8,85,57,7,0,1,0,0,0
370,20230116,7,110,50,50,80,45,,29,0,0,10,18,9844,64,8,89,61,7,0,1,0,0,0
370,20230116,8,110,50,50,100,45,,29,0,0,10,9,9827,66,8,89,61,7,0,1,0,0,0
370,20230116,9,140,50,60,90,47,,32,0,3,10,12,9816,56,8,89,62,7,0,1,0,0,0
370,20230116,10,160,60,50,100,52,,27,0,8,5,5,9810,70,8,83,23,7,0,1,0,0,0
370,20230116,11,150,50,50,90,58,,29,0,35,0,0,9798,70,8,81,,5,0,0,0,0,0
370,20230116,12,160,40,50,90,62,41,32,0,27,2,1,9785,69,8,81,81,7,0,1,0,0,0
370,20230116,13,160,50,50,120,62,,29,0,27,0,-1,9774,75,8,79,51,7,0,1,0,0,0
370,20230116,14,170,50,50,90,58,,36,0,21,0,-1,9770,70,8,85,51,7,0,1,0,0,0
370,20230116,15,200,40,30,80,58,,33,3,21,0,-1,9769,70,8,84,23,7,0,1,0,0,0
370,20230116,16,230,30,30,50,50,,39,0,3,3,4,9771,65,8,92,23,7,0,1,0,0,0
370,20230116,17,230,20,20,40,48,,39,0,0,0,0,9774,65,8,94,,5,0,0,0,0,0
370,20230116,18,270,40,50,90,39,38,26,0,0,10,6,9784,64,8,91,81,7,0,1,0,0,0
370,20230116,19,280,50,50,110,41,,29,0,0,9,4,9796,65,8,91,51,7,0,1,0,0,0
370,20230116,20,250,50,50,100,39,,26,0,0,0,-1,9806,60,8,91,81,7,0,1,0,0,0
370,20230116,21,260,50,50,100,39,,27,0,0,4,1,9814,65,8,92,51,7,0,1,0,0,0
370,20230116,22,260,50,50,90,33,,22,0,0,6,5,9821,63,8,92,81,7,0,1,0,0,0
370,20230116,23,260,60,50,110,36,,25,0,0,7,4,9834,65,8,92,51,7,0,1,0,0,0
370,20230116,24,260,60,50,110,29,27,17,0,0,2,1,9845,60,8,91,57,7,0,1,0,0,0
370,20230117,1,280,50,60,110,23,,6,0,0,0,-1,9855,70,8,88,23,7,0,1,0,0,0
370,20230117,2,240,40,40,100,16,,4,0,0,0,-1,9862,65,7,91,23,7,0,1,0,0,0
370,20230117,3,230,40,30,80,8,,-1,0,0,3,4,9866,65,8,93,51,7,0,1,1,0,0
370,20230117,4,210,30,30,60,1,,-5,0,0,0,-1,9869,65,5,95,22,7,0,1,0,0,0
370,20230117,5,220,30,40,60,2,,-6,0,0,0,0,9870,65,2,94,,5,0,0,0,0,0
370,20230117,6,210,40,40,70,-3,-9,-9,0,0,0,0,9874,62,6,95,3,7,0,0,0,0,0
370,20230117,7,230,40,40,60,-5,,-15,0,0,0,0,9874,64,1,93,,5,0,0,0,0,0
370,20230117,8,210,30,20,50,-14,,-21,0,2,0,0,9877,58,8,94,10,7,0,0,0,0,0
370,20230117,9,210,20,30,40,-5,,-13,10,35,0,0,9879,58,8,93,10,7,0,0,0,0,0
370,20230117,10,210,20,20,30,16,,0,10,84,0,0,9882,64,8,89,,5,0,0,0,0,0
370,20230117,11,210,20,20,30,32,,6,8,83,0,0,9883,70,8,83,,5,0,0,0,0,0
370,20230117,12,230,20,20,40,45,-22,-5,10,116,0,0,9879,79,8,69,,5,0,0,0,0,0
370,20230117,13,250,20,20,40,48,,-18,10,103,0,0,9878,82,3,62,,5,0,0,0,0,0
370,20230117,14,240,20,20,40,46,,-26,10,83,0,0,9879,81,8,59,,5,0,0,0,0,0
370,20230117,15,290,20,10,30,40,,-31,10,44,0,0,9881,82,7,59,,5,0,0,0,0,0
370,20230117,16,300,10,10,20,12,,-26,3,10,0,0,9884,75,1,75,,5,0,0,0,0,0
370,20230117,17,190,10,10,10,-14,,-36,0,0,0,0,9889,70,2,84,,5,0,0,0,0,0
370,20230117,18,250,10,10,10,-20,-48,-31,0,0,0,0,9894,65,6,92,,5,0,0,0,0,0
370,20230117,19,210,10,10,20,-30,,-39,0,0,0,0,9900,65,7,93,,5,0,0,0,0,0
370,20230117,20,190,10,10,10,-31,,-38,0,0,0,0,9906,61,8,94,,5,0,0,0,0,0
370,20230117,21,200,10,10,20,-36,,-40,0,0,0,0,9907,64,8,97,,5,0,0,0,0,0
370,20230117,22,210,10,10,20,-30,,-34,0,0,0,0,9910,63,8,96,,5,0,0,0,0,0
370,20230117,23,210,10,10,20,-37,,-45,0,0,0,0,9911,64,8,93,,5,0,0,0,0,0
370,20230117,24,230,10,20,20,-29,-61,-39,0,0,0,0,9912,65,8,93,,5,0,0,0,0,0
370,20230118,1,180,10,10,20,-38,,-47,0,0,0,0,9916,65,8,93,,5,0,0,0,0,0
370,20230118,2,220,20,20,20,-36,,-50,0,0,0,0,9919,66,8,90,,5,0,0,0,0,0
370,20230118,3,220,20,20,30,-41,,-55,0,0,0,0,9922,67,8,89,,5,0,0,0,0,0
370,20230118,4,190,20,20,40,-36,,-48,0,0,0,0,9926,65,8,91,,5,0,0,0,0,0
370,20230118,5,210,20,30,30,-52,,-66,0,0,0,0,9930,64,8,89,,5,0,0,0,0,0
370,20230118,6,210,30,30,40,-44,-72,-57,0,0,0,0,9936,63,8,90,,5,0,0,0,0,0
370,20230118,7,180,20,20,40,-36,,-49,0,0,0,0,9944,64,7,90,,5,0,0,0,0,0
370,20230118,8,200,20,20,40,-34,,-46,0,1,0,0,9950,64,8,91,,5,0,0,0,0,0
370,20230118,9,200,30,30,50,-20,,-36,2,18,0,0,9957,65,6,88,,5,0,0,0,0,0
370,20230118,10,210,40,40,60,0,,-19,8,65,0,0,9963,70,2,86,,5,0,0,0,0,0
370,20230118,11,210,50,50,70,20,,-8,10,127,0,0,9965,70,0,82,,5,0,0,0,0,0
370,20230118,12,220,50,60,90,35,-59,-4,10,104,0,0,9966,75,0,75,,5,0,0,0,0,0
370,20230118,13,220,60,60,100,41,,-7,10,101,0,0,9970,75,0,70,,5,0,0,0,0,0
370,20230118,14,220,60,60,90,43,,-12,10,82,0,0,9974,80,0,67,,5,0,0,0,0,0
370,20230118,15,220,60,60,90,36,,-16,10,51,0,0,9977,80,1,69,,5,0,0,0,0,0
370,20230118,16,220,60,50,90,24,,-12,3,16,0,0,9983,75,8,76,,5,0,0,0,0,0
370,20230118,17,200,50,50,80,20,,-12,0,0,0,0,9987,75,8,79,,5,0,0,0,0,0
370,20230118,18,210,50,50,80,22,11,-11,0,0,0,0,9992,75,8,79,,5,0,0,0,0,0
370,20230118,19,220,50,60,90,23,,-9,0,0,0,0,10000,75,8,79,,5,0,0,0,0,0
370,20230118,20,210,60,50,90,12,,-11,0,0,0,0,10003,70,8,84,,5,0,0,0,0,0
370,20230118,21,220,50,60,80,12,,-7,0,0,0,0,10008,70,6,86,,5,0,0,0,0,0
370,20230118,22,220,60,60,80,9,,-6,0,0,0,0,10012,68,8,89,,5,0,0,0,0,0
370,20230118,23,220,60,60,90,13,,-1,0,0,0,0,10017,66,6,90,,5,0,0,0,0,0
370,20230118,24,210,60,60,110,13,2,-2,0,0,0,-1,10017,64,8,90,22,7,0,1,0,0,0
370,20230119,1,210,60,60,90,16,,-1,0,0,0,0,10017,64,8,88,,5,0,0,0,0,0
370,20230119,2,220,60,60,90,20,,0,0,0,0,-1,10021,65,8,86,81,7,0,1,0,0,0
370,20230119,3,230,70,70,100,8,,-2,0,0,10,23,10024,13,8,93,72,7,0,1,1,0,0
370,20230119,4,240,60,50,90,1,,-2,0,0,10,29,10030,4,8,97,72,7,0,0,1,0,1
370,20230119,5,240,40,50,90,2,,-1,0,0,10,37,10036,13,8,98,71,7,0,0,1,0,1
370,20230119,6,220,50,50,70,7,2,2,0,0,8,6,10034,48,8,96,72,7,0,1,1,0,0
370,20230119,7,220,50,30,70,6,,3,0,0,7,12,10041,30,8,97,86,7,0,1,1,1,0
370,20230119,8,220,40,50,70,9,,3,0,1,2,4,10048,56,8,95,24,7,0,0,1,0,0
370,20230119,9,230,50,50,80,8,,2,0,10,0,0,10056,37,8,95,10,7,0,0,0,0,0
370,20230119,10,220,50,40,70,10,,3,5,45,0,0,10060,50,5,95,10,7,0,0,0,0,0
370,20230119,11,230,50,50,80,15,,5,10,85,0,0,10063,57,4,93,10,7,0,0,0,0,0
370,20230119,12,220,40,50,70,21,3,8,10,97,0,0,10063,60,1,90,1,7,0,0,0,0,0
370,20230119,13,220,50,50,80,22,,6,10,88,0,0,10063,61,2,89,,5,0,0,0,0,0
370,20230119,14,220,50,40,70,19,,5,5,56,0,0,10064,58,8,90,10,7,0,0,0,0,0
370,20230119,15,210,50,40,90,16,,3,10,40,0,0,10067,59,6,90,10,7,0,0,0,0,0
370,20230119,16,210,30,30,60,12,,-1,3,13,0,0,10073,59,7,91,10,7,0,0,0,0,0
370,20230119,17,200,20,30,40,5,,-5,0,0,0,0,10077,56,4,93,10,7,0,0,0,0,0
370,20230119,18,210,20,20,50,-12,-23,-18,0,0,0,0,10079,31,3,95,10,7,0,0,0,0,0
370,20230119,19,210,20,30,40,-10,,-17,0,0,0,0,10082,39,1,94,10,7,0,0,0,0,0
370,20230119,20,210,30,30,50,-16,,-24,0,0,0,0,10085,46,3,94,10,7,0,0,0,0,0
370,20230119,21,210,30,30,40,-18,,-25,0,0,0,0,10095,36,6,95,10,7,0,0,0,0,0
370,20230119,22,220,30,30,50,-1,,-8,0,0,0,0,10102,50,8,95,10,7,0,0,0,0,0
370,20230119,23,230,30,40,50,3,,-5,0,0,3,1,10106,18,8,94,77,7,0,0,1,0,0
370,20230119,24,220,40,40,50,1,-31,-4,0,0,5,5,10107,25,8,97,24,7,0,0,1,0,1
370,20230120,1,210,30,20,50,-3,,-5,0,0,0,0,10113,21,8,98,10,7,0,0,0,0,0
370,20230120,2,210,40,40,70,1,,-3,0,0,0,0,10117,27,8,97,10,7,0,0,0,0,0
370,20230120,3,230,40,40,70,1,,-4,0,0,0,0,10119,33,8,96,10,7,0,0,0,0,0
370,20230120,4,210,50,40,80,1,,-4,0,0,0,0,10121,24,8,96,10,7,0,0,0,0,0
370,20230120,5,210,40,40,70,0,,-4,0,0,0,0,10124,38,8,96,10,7,0,0,0,0,0
370,20230120,6,180,30,30,70,1,-11,-7,0,0,0,0,10127,46,8,94,10,7,0,0,0,0,0
370,20230120,7,180,30,40,50,2,,-6,0,0,2,1,10128,21,8,94,85,7,0,0,1,0,0
370,20230120,8,180,40,40,70,2,,0,0,1,10,12,10132,11,8,98,72,7,0,0,1,0,0
370,20230120,9,170,30,40,50,3,,-3,0,5,8,12,10135,21,8,95,72,7,0,1,1,0,0
370,20230120,10,160,30,20,50,2,,-1,0,10,10,24,10139,10,8,98,72,7,0,0,1,0,0
370,20230120,11,150,30,30,40,2,,0,0,12,10,28,10136,11,8,98,72,7,0,0,1,0,0
370,20230120,12,160,20,20,30,4,0,2,0,27,10,12,10136,16,8,98,72,7,0,0,1,0,0
370,20230120,13,360,10,10,20,11,,1,5,62,0,-1,10141,12,8,92,24,7,0,0,1,0,0
370,20230120,14,130,10,10,20,4,,-1,0,12,7,16,10142,16,8,96,86,7,0,0,1,0,0
370,20230120,15,110,10,10,30,4,,1,0,8,10,4,10149,31,8,97,67,7,0,1,1,0,0
370,20230120,16,80,20,20,20,9,,4,0,4,5,3,10160,48,8,96,24,7,0,1,1,0,0
370,20230120,17,70,30,30,50,11,,3,0,0,0,0,10173,57,8,94,10,7,0,0,0,0,0
370,20230120,18,70,30,30,70,13,4,1,0,0,0,0,10186,64,8,92,2,7,0,0,0,0,0
370,20230120,19,60,30,30,60,14,,1,0,0,0,0,10198,62,8,91,,5,0,0,0,0,0
370,20230120,20,50,30,40,50,9,,-8,0,0,0,0,10211,63,0,88,,5,0,0,0,0,0
370,20230120,21,50,40,40,60,5,,-17,0,0,0,0,10222,65,0,84,,5,0,0,0,0,0
370,20230120,22,30,40,40,60,-11,,-27,0,0,0,0,10234,58,0,89,10,7,0,0,0,0,0
370,20230120,23,40,40,40,60,-15,,-30,0,0,0,0,10242,58,0,89,10,7,0,0,0,0,0
370,20230120,24,30,40,50,60,-20,-38,-35,0,0,0,0,10252,58,0,89,10,7,0,0,0,0,0
370,20230121,1,20,40,40,60,-25,,-40,0,0,0,0,10260,57,0,89,10,7,0,0,0,0,0
370,20230121,2,30,40,40,50,-37,,-49,0,0,0,0,10271,50,0,91,10,7,0,0,0,0,0
370,20230121,3,20,40,40,50,-40,,-49,0,0,0,0,10277,39,0,93,10,7,0,0,0,0,0
370,20230121,4,20,40,40,50,-40,,-48,0,0,0,0,10283,38,0,93,10,7,0,0,0,0,0
370,20230121,5,20,40,40,50,-46,,-53,0,0,0,0,10287,34,0,94,10,7,0,0,0,0,0
370,20230121,6,30,30,30,40,-49,-73,-55,0,0,0,0,10293,29,0,95,10,7,0,0,0,0,0
370,20230121,7,20,30,30,50,-39,,-43,0,0,0,0,10300,25,0,96,10,7,0,0,0,0,0
370,20230121,8,20,30,30,40,-49,,-55,0,2,0,0,10309,24,0,95,10,7,0,0,0,0,0
370,20230121,9,30,30,50,60,-23,,-30,3,16,0,0,10319,14,8,94,10,7,0,0,0,0,0
370,20230121,10,40,50,60,70,-18,,-24,0,25,0,0,10326,16,8,95,10,7,0,0,0,0,0
370,20230121,11,30,40,40,70,-9,,-17,0,31,0,0,10327,26,8,94,10,7,0,0,0,0,0
370,20230121,12,350,20,20,50,0,-79,-18,9,91,0,0,10326,40,1,88,10,7,0,0,0,0,0
370,20230121,13,20,20,20,40,4,,-19,10,118,0,0,10326,50,2,84,10,7,0,0,0,0,0
370,20230121,14,30,20,20,40,7,,-15,3,49,0,0,10325,56,8,84,10,7,0,0,0,0,0
370,20230121,15,70,30,20,50,13,,-18,5,32,0,0,10329,60,4,79,,5,0,0,0,0,0
370,20230121,16,340,20,20,40,8,,-19,5,12,0,0,10331,61,8,82,,5,0,0,0,0,0
370,20230121,17,350,20,20,40,-10,,-27,0,0,0,0,10333,61,8,88,,5,0,0,0,0,0
370,20230121,18,330,30,30,60,-3,-26,-12,0,0,0,0,10337,30,8,93,10,7,0,0,0,0,0
370,20230121,19,360,30,30,50,-3,,-10,0,0,0,0,10339,27,8,94,10,7,0,0,0,0,0
370,20230121,20,360,40,40,60,-6,,-13,0,0,0,0,10341,25,8,95,10,7,0,0,0,0,0
370,20230121,21,10,30,30,50,-11,,-14,0,0,0,0,10343,7,8,98,35,7,1,0,0,0,1
370,20230121,22,340,30,30,40,-14,,-18,0,0,0,0,10341,19,8,97,20,7,1,0,0,0,1
370,20230121,23,330,30,20,50,-19,,-22,0,0,0,0,10340,8,8,98,35,7,1,0,0,0,1
370,20230121,24,340,30,20,50,-22,-25,-24,0,0,0,0,10336,19,8,98,20,7,1,0,0,0,1
370,20230122,1,350,30,30,50,-19,,-24,0,0,0,0,10334,25,8,96,10,7,0,0,0,0,0
370,20230122,2,340,30,30,50,-24,,-28,0,0,0,0,10328,30,5,97,10,7,0,0,0,0,0
370,20230122,3,350,30,30,50,-25,,-32,0,0,0,0,10327,49,7,94,10,7,0,0,0,0,0
370,20230122,4,360,40,50,70,-12,,-25,0,0,0,0,10323,60,8,90,,5,0,0,0,0,0
370,20230122,5,20,40,40,60,-11,,-25,0,0,0,0,10321,61,8,90,,5,0,0,0,0,0
370,20230122,6,30,50,60,80,-8,-38,-26,0,0,0,0,10325,65,8,87,,5,0,0,0,0,0
370,20230122,7,360,50,40,70,-7,,-25,0,0,0,0,10326,63,8,87,,5,0,0,0,0,0
370,20230122,8,10,40,40,60,-6,,-23,0,2,0,0,10328,63,8,88,,5,0,0,0,0,0
370,20230122,9,10,40,40,60,-2,,-20,5,21,0,0,10331,66,8,87,,5,0,0,0,0,0
370,20230122,10,10,40,40,60,0,,-20,0,18,0,0,10331,66,8,86,,5,0,0,0,0,0
370,20230122,11,360,40,40,70,1,,-18,0,23,0,0,10334,67,8,87,,5,0,0,0,0,0
370,20230122,12,360,40,40,60,3,-11,-17,0,27,0,0,10329,68,8,86,,5,0,0,0,0,0
370,20230122,13,360,40,40,60,6,,-14,0,32,0,0,10328,70,8,86,,5,0,0,0,0,0
370,20230122,14,10,40,40,60,3,,-11,0,19,0,-1,10330,27,8,90,85,7,0,0,1,0,0
370,20230122,15,360,30,30,60,4,,-7,0,15,0,-1,10333,31,8,92,77,7,0,0,1,0,0
370,20230122,16,360,30,20,40,4,,-5,0,6,0,-1,10335,57,8,94,77,7,0,1,1,0,0
370,20230122,17,350,20,20,50,4,,-5,0,0,0,-1,10337,56,8,94,67,7,0,1,1,0,0
370,20230122,18,350,30,30,50,6,1,-6,0,0,0,-1,10339,60,8,91,24,7,0,1,1,0,0
370,20230122,19,10,30,20,50,7,,-5,0,0,0,0,10340,60,8,91,,5,0,0,0,0,0
370,20230122,20,340,20,20,50,6,,-4,0,0,0,0,10344,59,8,92,10,7,0,0,0,0,0
370,20230122,21,20,30,30,50,8,,-3,0,0,0,0,10346,58,8,92,10,7,0,0,0,0,0
370,20230122,22,10,20,20,40,8,,-1,0,0,0,0,10347,57,8,93,10,7,0,0,0,0,0
370,20230122,23,360,20,20,30,8,,-1,0,0,0,0,10350,56,8,93,10,7,0,0,0,0,0
370,20230122,24,350,20,20,30,9,2,0,0,0,0,0,10350,56,8,93,10,7,0,0,0,0,0
370,20230123,1,10,30,30,40,10,,1,0,0,0,0,10351,56,8,93,10,7,0,0,0,0,0
370,20230123,2,10,20,20,30,9,,1,0,0,0,0,10353,50,8,94,10,7,0,0,0,0,0
370,20230123,3,20,20,30,40,10,,2,0,0,0,0,10351,50,8,94,10,7,0,0,0,0,0
370,20230123,4,20,30,30,40,9,,2,0,0,0,0,10353,50,8,94,10,7,0,0,0,0,0
