validto,capacity_0_x,volume_0_x,capacity_1_x,production_wind_x,capacity_2_x,production_solar_x,capacity_4_x,production_heatpump_x,capacity_8_x,production_cofiring_x,capacity_9_x,production_geothermal_x,capacity_10_x,production_other_x,capacity_11_x,production_waste_x,capacity_12_x,production_biooil_x,capacity_13_x,production_biomass_x,capacity_14_x,production_wood_x,capacity_18_x,production_fossilgaspower_x,capacity_19_x,production_fossilhardcoal_x,capacity_0_y,volume_0_y,capacity_1_y,production_wind_y,capacity_2_y,production_solar_y,capacity_3,production_biogas,capacity_4_y,production_heatpump_y,capacity_8_y,production_cofiring_y,capacity_9_y,production_geothermal_y,capacity_10_y,production_other_y,capacity_11_y,production_waste_y,capacity_12_y,production_biooil_y,capacity_13_y,production_biomass_y,capacity_14_y,production_wood_y,capacity_17,production_windoffshore,capacity_18_y,production_fossilgaspower_y,capacity_19_y,production_fossilhardcoal_y,capacity_20,production_nuclear,capacity_21,production_wastepower,capacity_22,production_windoffshoreB,capacity_24,production_biomethane,capacity_25,production_biomasspower,capacity_26,production_otherpower,capacity_27,production_electricitymix,capacity_28,production_electricitymix.1,capacity_35,production_CHP_total,capacity_50,production_solarthermal,capacity_51,production_industrialconsumersgascombination
2025-02-04 00:00:00+00:00,7879653,7879653,713751,713751,0,0,1486587,1486587,590795,590795,242001,242001,10002,10002,579000,579000,841998,841998,595002.0,595002.0,782119,782119,6499000,6499000,2757219,2757219,7879653,7879653,713751,713751,0,0,403002,403002,1486587,1486587,590795,590795,242001,242001,10002,10002,579000,579000,841998,841998,595002,595002,782119,782119,2128806,2128806,6499000,6499000,2757219,2757219,487000,487000,341500,341500,1635250,1635250,400790,400790,843281,843281,221000,221000,15996260,15996260,11008464,11008464,2498257,2498257,144,144,1635252,1635252
2025-02-04 01:00:00+00:00,8273130,8273130,841434,841434,0,0,1708175,1708175,590784,590784,242004,242004,10002,10002,579000,579000,841998,841998,595002.0,595002.0,717082,717082,5270000,5270000,2767367,2767367,8273130,8273130,841434,841434,0,0,403006,403006,1708175,1708175,590784,590784,242004,242004,10002,10002,579000,579000,841998,841998,595002,595002,717082,717082,2300673,2300673,5270000,5270000,2767367,2767367,487000,487000,337876,337876,1744250,1744250,403124,403124,846383,846383,221000,221000,14856394,14856394,11036563,11036563,2341084,2341084,393,393,1744250,1744250
2025-02-04 02:00:00+00:00,8568246,8568246,986834,986834,0,0,1931167,1931167,590773,590773,242004,242004,10002,10002,579000,579000,841998,841998,595002.0,595002.0,711433,711433,5144250,5144250,2766027,2766027,8568246,8568246,986834,986834,0,0,403008,403008,1931167,1931167,590773,590773,242004,242004,10002,10002,579000,579000,841998,841998,595002,595002,711433,711433,2050609,2050609,5144250,5144250,2766027,2766027,487000,487000,340500,340500,1676750,1676750,404810,404810,845973,845973,221000,221000,14795902,14795902,11187090,11187090,2327568,2327568,275,275,1676750,1676750
2025-02-04 03:00:00+00:00,8947938,8947938,1178315,1178315,0,0,2088147,2088147,590761,590761,242009,242009,10002,10002,579000,579000,841998,841998,595002.0,595002.0,722687,722687,5214000,5214000,2773111,2773111,8947938,8947938,1178315,1178315,0,0,403014,403014,2088147,2088147,590761,590761,242009,242009,10002,10002,579000,579000,841998,841998,595002,595002,722687,722687,2169367,2169367,5214000,5214000,2773111,2773111,487000,487000,346500,346500,1696750,1696750,400057,400057,848139,848139,221000,221000,15129337,15129337,11231959,11231959,2364522,2364522,253,253,1696750,1696750
2025-02-04 04:00:00+00:00,9411672,9411672,1338953,1338953,0,0,2191243,2191243,590750,590750,242010,242010,10002,10002,579000,579000,841998,841998,595002.0,595002.0,763254,763254,5518250,5518250,2775217,2775217,9411672,9411672,1338953,1338953,0,0,403016,403016,2191243,2191243,590750,590750,242010,242010,10002,10002,579000,579000,841998,841998,595002,595002,763254,763254,2133494,2133494,5518250,5518250,2775217,2775217,487000,487000,344000,344000,1856250,1856250,393622,393622,848783,848783,221000,221000,15881047,15881047,11191203,11191203,2491593,2491593,193,193,1856251,1856251
2025-02-04 05:00:00+00:00,9846671,9846671,1388282,1388282,0,0,2319276,2319276,590739,590739,242011,242011,10002,10002,579000,579000,841998,841998,595002.0,595002.0,884368,884368,6373500,6373500,2779237,2779237,9846671,9846671,1388282,1388282,0,0,403020,403020,2319276,2319276,590739,590739,242011,242011,10002,10002,579000,579000,841998,841998,595002,595002,884368,884368,2103849,2103849,6373500,6373500,2779237,2779237,487000,487000,339500,339500,1992750,1992750,393808,393808,850013,850013,221000,221000,17229077,17229077,11197901,11197901,2797795,2797795,223,223,1992750,1992750
2025-02-04 06:00:00+00:00,10950711,10950711,1648573,1648573,0,0,2550517,2550517,590727,590727,242016,242016,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1160097,1160097,7681500,7681500,2790722,2790722,10950711,10950711,1648573,1648573,0,0,403025,403025,2550517,2550517,590727,590727,242016,242016,10002,10002,579000,579000,841998,841998,595002,595002,1160097,1160097,2705734,2705734,7681500,7681500,2790722,2790722,487000,487000,332376,332376,2329500,2329500,392702,392702,853528,853528,221000,221000,19513962,19513962,11495206,11495206,3169763,3169763,254,254,2329500,2329500
2025-02-04 07:00:00+00:00,12106966,12106966,1873663,1873663,0,0,2880196,2880196,590715,590715,242016,242016,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1499088,1499088,7763500,7763500,2813889,2813889,12106966,12106966,1873663,1873663,0,0,403027,403027,2880196,2880196,590715,590715,242016,242016,10002,10002,579000,579000,841998,841998,595002,595002,1499088,1499088,3052250,3052250,7763500,7763500,2813889,2813889,487000,487000,333000,333000,2592000,2592000,394644,394644,860611,860611,221000,221000,20349172,20349172,11480869,11480869,3404509,3404509,259,259,2592000,2592000
2025-02-04 08:00:00+00:00,12945273,12945273,2048623,2048623,69697,69697,3129196,3129196,590705,590705,242020,242020,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1649014,1649014,8156250,8156250,2819822,2819822,12945273,12945273,2048623,2048623,69697,69697,403032,403032,3129196,3129196,590705,590705,242020,242020,10002,10002,579000,579000,841998,841998,595002,595002,1649014,1649014,3028322,3028322,8156250,8156250,2819822,2819822,488250,488250,330000,330000,2786000,2786000,400717,400717,862428,862428,221000,221000,21292824,21292824,11358159,11358159,3510754,3510754,984,984,2786000,2786000
2025-02-04 09:00:00+00:00,13711359,13711359,2159090,2159090,673645,673645,3092326,3092326,590693,590693,242022,242022,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1592990,1592990,8101000,8101000,2809102,2809102,13711359,13711359,2159090,2159090,673645,673645,403036,403036,3092326,3092326,590693,590693,242022,242022,10002,10002,579000,579000,841998,841998,595002,595002,1592990,1592990,3007289,3007289,8101000,8101000,2809102,2809102,490500,490500,324626,324626,2923250,2923250,369124,369124,859148,859148,221000,221000,22089122,22089122,11426522,11426522,3527763,3527763,8307,8307,2923248,2923248
2025-02-04 10:00:00+00:00,14565780,14565780,2444186,2444186,1624747,1624747,2876284,2876284,590681,590681,242022,242022,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1473670,1473670,7692000,7692000,2805464,2805464,14565780,14565780,2444186,2444186,1624747,1624747,403038,403038,2876284,2876284,590681,590681,242022,242022,10002,10002,579000,579000,841998,841998,595002,595002,1473670,1473670,3026435,3026435,7692000,7692000,2805464,2805464,487250,487250,332626,332626,2865750,2865750,377198,377198,858036,858036,221000,221000,22678394,22678394,11429111,11429111,3347335,3347335,19400,19400,2865750,2865750
2025-02-04 11:00:00+00:00,15827447,15827447,2731225,2731225,2830121,2830121,2525093,2525093,590670,590670,242028,242028,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1319505,1319505,6226750,6226750,2807379,2807379,15827447,15827447,2731225,2731225,2830121,2830121,403044,403044,2525093,2525093,590670,590670,242028,242028,10002,10002,579000,579000,841998,841998,595002,595002,1319505,1319505,3329570,3329570,6226750,6226750,2807379,2807379,487000,487000,345126,345126,3127750,3127750,363982,363982,858621,858621,221000,221000,22741615,22741615,11366808,11366808,3106643,3106643,32009,32009,3127750,3127750
2025-02-04 12:00:00+00:00,16626207,16626207,2946075,2946075,3592947,3592947,2091145,2091145,590659,590659,242028,242028,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1187213,1187213,5513750,5513750,2805273,2805273,16626207,16626207,2946075,2946075,3592947,3592947,403046,403046,2091145,2091145,590659,590659,242028,242028,10002,10002,579000,579000,841998,841998,595002,595002,1187213,1187213,3648308,3648308,5513750,5513750,2805273,2805273,486750,486750,342750,342750,3506750,3506750,352107,352107,857977,857977,221000,221000,23170426,23170426,11381607,11381607,2897153,2897153,40341,40341,3506751,3506751
2025-02-04 13:00:00+00:00,16928853,16928853,3167400,3167400,4164691,4164691,1645526,1645526,590647,590647,242030,242030,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1056258,1056258,4991750,4991750,2812357,2812357,16928853,16928853,3167400,3167400,4164691,4164691,403050,403050,1645526,1645526,590647,590647,242030,242030,10002,10002,579000,579000,841998,841998,595002,595002,1056258,1056258,3708789,3708789,4991750,4991750,2812357,2812357,486250,486250,341376,341376,3588250,3588250,390681,390681,860143,860143,221000,221000,23467155,23467155,11486999,11486999,2833939,2833939,45000,45000,3588249,3588249
2025-02-04 14:00:00+00:00,16739163,16739163,3297494,3297494,4200309,4200309,1243888,1243888,590636,590636,242034,242034,10002,10002,579000,579000,841998,841998,595002.0,595002.0,967092,967092,5183750,5183750,2811208,2811208,16739163,16739163,3297494,3297494,4200309,4200309,403055,403055,1243888,1243888,590636,590636,242034,242034,10002,10002,579000,579000,841998,841998,595002,595002,967092,967092,3737844,3737844,5183750,5183750,2811208,2811208,486250,486250,338500,338500,3725000,3725000,395479,395479,859792,859792,221000,221000,23944591,23944591,11458340,11458340,2821288,2821288,43653,43653,3725000,3725000
2025-02-04 15:00:00+00:00,15853460,15853460,3450973,3450973,3221190,3221190,1004785,1004785,590625,590625,242034,242034,10002,10002,579000,579000,841998,841998,595002.0,595002.0,997554,997554,5139750,5139750,2803167,2803167,15853460,15853460,3450973,3450973,3221190,3221190,403057,403057,1004785,1004785,590625,590625,242034,242034,10002,10002,579000,579000,841998,841998,595002,595002,997554,997554,3526414,3526414,5139750,5139750,2803167,2803167,486750,486750,344000,344000,3882000,3882000,390303,390303,857333,857333,221000,221000,23271304,23271304,11421471,11421471,2865141,2865141,35240,35240,3882000,3882000
2025-02-04 16:00:00+00:00,15225540,15225540,3760035,3760035,2087817,2087817,1161886,1161886,590613,590613,242039,242039,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1106316,1106316,5411750,5411750,2803167,2803167,15225540,15225540,3760035,3760035,2087817,2087817,403062,403062,1161886,1161886,590613,590613,242039,242039,10002,10002,579000,579000,841998,841998,595002,595002,1106316,1106316,3740060,3740060,5411750,5411750,2803167,2803167,487000,487000,351250,351250,3826000,3826000,384836,384836,857333,857333,221000,221000,22782072,22782072,11338485,11338485,2976719,2976719,21769,21769,3826001,3826001
2025-02-04 17:00:00+00:00,13714939,13714939,3575998,3575998,365724,365724,1268999,1268999,590601,590601,242040,242040,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1250795,1250795,6565250,6565250,2820781,2820781,13714939,13714939,3575998,3575998,365724,365724,403066,403066,1268999,1268999,590601,590601,242040,242040,10002,10002,579000,579000,841998,841998,595002,595002,1250795,1250795,3679504,3679504,6565250,6565250,2820781,2820781,487000,487000,356500,356500,3987250,3987250,388074,388074,862719,862719,221000,221000,22432577,22432577,11266244,11266244,3190355,3190355,4464,4464,3987250,3987250
2025-02-04 18:00:00+00:00,12753728,12753728,2917312,2917312,0,0,1232546,1232546,590591,590591,242040,242040,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1310919,1310919,7070000,7070000,2848157,2848157,12753728,12753728,2917312,2917312,0,0,403068,403068,1232546,1232546,590591,590591,242040,242040,10002,10002,579000,579000,841998,841998,595002,595002,1310919,1310919,3774041,3774041,7070000,7070000,2848157,2848157,487000,487000,356376,356376,4031250,4031250,398108,398108,871093,871093,221000,221000,22093183,22093183,11269027,11269027,3290995,3290995,0,0,4031250,4031250
2025-02-04 19:00:00+00:00,12896829,12896829,2968397,2968397,0,0,1215787,1215787,590579,590579,242044,242044,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1272006,1272006,6979500,6979500,2897932,2897932,12896829,12896829,2968397,2968397,0,0,403074,403074,1215787,1215787,590579,590579,242044,242044,10002,10002,579000,579000,841998,841998,595002,595002,1272006,1272006,3920773,3920773,6979500,6979500,2897932,2897932,487000,487000,351626,351626,4178750,4178750,400690,400690,886318,886318,221000,221000,22200177,22200177,11240026,11240026,3229654,3229654,190,190,4178750,4178750
2025-02-04 20:00:00+00:00,13268232,13268232,3445987,3445987,0,0,1193063,1193063,590567,590567,242046,242046,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1200290,1200290,5898750,5898750,2837627,2837627,13268232,13268232,3445987,3445987,0,0,403076,403076,1193063,1193063,590567,590567,242046,242046,10002,10002,579000,579000,841998,841998,595002,595002,1200290,1200290,4005779,4005779,5898750,5898750,2837627,2837627,487250,487250,349500,349500,4167000,4167000,400090,400090,867873,867873,221000,221000,21268999,21268999,11256760,11256760,2994013,2994013,202,202,4166999,4166999
2025-02-04 21:00:00+00:00,13351856,13351856,3841977,3841977,0,0,1181507,1181507,590557,590557,242047,242047,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1102676,1102676,4144000,4144000,2825949,2825949,13351856,13351856,3841977,3841977,0,0,403080,403080,1181507,1181507,590557,590557,242047,242047,10002,10002,579000,579000,841998,841998,595002,595002,1102676,1102676,3971150,3971150,4144000,4144000,2825949,2825949,487000,487000,346626,346626,3963750,3963750,392965,392965,864301,864301,221000,221000,19298904,19298904,11301451,11301451,2604301,2604301,260,260,3963750,3963750
2025-02-04 22:00:00+00:00,13302764,13302764,3841277,3841277,0,0,1225089,1225089,590545,590545,242052,242052,10002,10002,579000,579000,841998,841998,595002.0,595002.0,963961,963961,3099750,3099750,2797042,2797042,13302764,13302764,3841277,3841277,0,0,403085,403085,1225089,1225089,590545,590545,242052,242052,10002,10002,579000,579000,841998,841998,595002,595002,963961,963961,3948320,3948320,3099750,3099750,2797042,2797042,487000,487000,344500,344500,4010500,4010500,392836,392836,855458,855458,221000,221000,17915590,17915590,11281723,11281723,2259064,2259064,254,254,4010499,4010499
2025-02-04 23:00:00+00:00,13059038,13059038,3588581,3588581,0,0,1329644,1329644,590533,590533,242052,242052,10002,10002,579000,579000,841998,841998,595002.0,595002.0,847132,847132,2670750,2670750,2769281,2769281,13059038,13059038,3588581,3588581,0,0,403087,403087,1329644,1329644,590533,590533,242052,242052,10002,10002,579000,579000,841998,841998,595002,595002,847132,847132,3954305,3954305,2670750,2670750,2769281,2769281,486750,486750,342376,342376,4031750,4031750,396966,396966,846969,846969,221000,221000,16992921,16992921,11254447,11254447,2035464,2035464,257,257,4031750,4031750
2025-02-05 00:00:00+00:00,13005021,13005021,3608033,3608033,0,0,1487221,1487221,590523,590523,242058,242058,10002,10002,579000,579000,841998,841998,595002.0,595002.0,766078,766078,2041500,2041500,2802592,2802592,13005021,13005021,3608033,3608033,0,0,403092,403092,1487221,1487221,590523,590523,242058,242058,10002,10002,579000,579000,841998,841998,595002,595002,766078,766078,3971268,3971268,2041500,2041500,2802592,2802592,486250,486250,341876,341876,3881750,3881750,400055,400055,857158,857158,221000,221000,16093380,16093380,11420565,11420565,1853220,1853220,263,263,3881751,3881751
2025-02-05 01:00:00+00:00,12670271,12670271,3679242,3679242,0,0,1707590,1707590,590511,590511,242058,242058,10002,10002,579000,579000,841998,841998,595002.0,595002.0,680759,680759,2070000,2070000,2801252,2801252,12670271,12670271,3679242,3679242,0,0,403096,403096,1707590,1707590,590511,590511,242058,242058,10002,10002,579000,579000,841998,841998,595002,595002,680759,680759,3549790,3549790,2070000,2070000,2801252,2801252,486000,486000,341876,341876,3340750,3340750,396404,396404,856748,856748,221000,221000,15627916,15627916,11456166,11456166,1831048,1831048,263,263,3340750,3340750
2025-02-05 02:00:00+00:00,12298047,12298047,3589368,3589368,0,0,1928034,1928034,590499,590499,242060,242060,10002,10002,579000,579000,841998,841998,595002.0,595002.0,650014,650014,2083750,2083750,2789575,2789575,12298047,12298047,3589368,3589368,0,0,403098,403098,1928034,1928034,590499,590499,242060,242060,10002,10002,579000,579000,841998,841998,595002,595002,650014,650014,2837338,2837338,2083750,2083750,2789575,2789575,486750,486750,348750,348750,2868750,2868750,404682,404682,853175,853175,221000,221000,15063330,15063330,11452503,11452503,1822211,1822211,221,221,2868751,2868751
2025-02-05 03:00:00+00:00,11581860,11581860,3258901,3258901,0,0,2075426,2075426,590488,590488,242064,242064,10002,10002,579000,579000,841998,841998,595002.0,595002.0,642868,642868,2025500,2025500,2787852,2787852,11581860,11581860,3258901,3258901,0,0,403104,403104,2075426,2075426,590488,590488,242064,242064,10002,10002,579000,579000,841998,841998,595002,595002,642868,642868,2279764,2279764,2025500,2025500,2787852,2787852,487000,487000,353876,353876,2342750,2342750,408491,408491,852648,852648,221000,221000,14162653,14162653,11418955,11418955,1833127,1833127,258,258,2342749,2342749
2025-02-05 04:00:00+00:00,10959264,10959264,2763149,2763149,0,0,2165352,2165352,590477,590477,242064,242064,10002,10002,579000,579000,841998,841998,595002.0,595002.0,669157,669157,2485000,2485000,2803166,2803166,10959264,10959264,2763149,2763149,0,0,403106,403106,2165352,2165352,590477,590477,242064,242064,10002,10002,579000,579000,841998,841998,595002,595002,669157,669157,2026689,2026689,2485000,2485000,2803166,2803166,487250,487250,354250,354250,2099750,2099750,402798,402798,857334,857334,221000,221000,14002803,14002803,11400483,11400483,1931905,1931905,208,208,2099749,2099749
