ds,actual,predicted,window_start,window_end,rmse
2025-05-12 15:00:00,-0.004,-0.12398430782912095,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 15:00:00,-0.004,-0.12398430782912095,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 16:00:00,0.064,-0.08330364609540708,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 16:00:00,0.064,-0.08330364609540708,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 16:00:00,0.064,-0.08330364609540708,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 16:00:00,0.064,-0.08330364609540708,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 17:00:00,0.096,-0.03582424928653993,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 17:00:00,0.096,-0.03582424928653993,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 17:00:00,0.096,-0.03582424928653993,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 17:00:00,0.096,-0.03582424928653993,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 18:00:00,0.13,-0.008284265857895101,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 18:00:00,0.13,-0.008284265857895101,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 18:00:00,0.13,-0.008284265857895101,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 18:00:00,0.13,-0.008284265857895101,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 19:00:00,0.169,0.015491311119781415,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 19:00:00,0.169,0.015491311119781415,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 19:00:00,0.169,0.015491311119781415,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 19:00:00,0.169,0.015491311119781415,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 20:00:00,0.118,0.023907669595577774,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 20:00:00,0.118,0.023907669595577774,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 20:00:00,0.118,0.023907669595577774,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 20:00:00,0.118,0.023907669595577774,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 21:00:00,0.101,0.010407188437231985,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 21:00:00,0.101,0.010407188437231985,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 21:00:00,0.101,0.010407188437231985,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 21:00:00,0.101,0.010407188437231985,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 22:00:00,0.09,0.0010061371457168455,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 22:00:00,0.09,0.0010061371457168455,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 22:00:00,0.09,0.0010061371457168455,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 22:00:00,0.09,0.0010061371457168455,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 23:00:00,0.087,0.007621104858547945,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 23:00:00,0.087,0.007621104858547945,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 23:00:00,0.087,0.007621104858547945,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 23:00:00,0.087,0.007621104858547945,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 00:00:00,0.085,-0.008748829602851838,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 00:00:00,0.085,-0.008748829602851838,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
