Forecasted Load,forecast_date,target_datetime
11391.0,2025-04-08,2025-04-08 04:45:00+02:00
11418.0,2025-04-08,2025-04-08 05:00:00+02:00
11449.0,2025-04-08,2025-04-08 05:15:00+02:00
11494.0,2025-04-08,2025-04-08 05:30:00+02:00
11556.0,2025-04-08,2025-04-08 05:45:00+02:00
11688.0,2025-04-08,2025-04-08 06:00:00+02:00
11829.0,2025-04-08,2025-04-08 06:15:00+02:00
12003.0,2025-04-08,2025-04-08 06:30:00+02:00
12195.0,2025-04-08,2025-04-08 06:45:00+02:00
12459.0,2025-04-08,2025-04-08 07:00:00+02:00
12711.0,2025-04-08,2025-04-08 07:15:00+02:00
12893.0,2025-04-08,2025-04-08 07:30:00+02:00
13056.0,2025-04-08,2025-04-08 07:45:00+02:00
13177.0,2025-04-08,2025-04-08 08:00:00+02:00
13222.0,2025-04-08,2025-04-08 08:15:00+02:00
13181.0,2025-04-08,2025-04-08 08:30:00+02:00
13128.0,2025-04-08,2025-04-08 08:45:00+02:00
12948.0,2025-04-08,2025-04-08 09:00:00+02:00
12636.0,2025-04-08,2025-04-08 09:15:00+02:00
12329.0,2025-04-08,2025-04-08 09:30:00+02:00
11993.0,2025-04-08,2025-04-08 09:45:00+02:00
11490.0,2025-04-08,2025-04-08 10:00:00+02:00
10974.0,2025-04-08,2025-04-08 10:15:00+02:00
10542.0,2025-04-08,2025-04-08 10:30:00+02:00
10139.0,2025-04-08,2025-04-08 10:45:00+02:00
9649.0,2025-04-08,2025-04-08 11:00:00+02:00
9207.0,2025-04-08,2025-04-08 11:15:00+02:00
8803.0,2025-04-08,2025-04-08 11:30:00+02:00
8475.0,2025-04-08,2025-04-08 11:45:00+02:00
8279.0,2025-04-08,2025-04-08 12:00:00+02:00
7868.0,2025-04-08,2025-04-08 12:15:00+02:00
7585.0,2025-04-08,2025-04-08 12:30:00+02:00
7549.0,2025-04-08,2025-04-08 12:45:00+02:00
7424.0,2025-04-08,2025-04-08 13:00:00+02:00
7323.0,2025-04-08,2025-04-08 13:15:00+02:00
7332.0,2025-04-08,2025-04-08 13:30:00+02:00
7345.0,2025-04-08,2025-04-08 13:45:00+02:00
7482.0,2025-04-08,2025-04-08 14:00:00+02:00
7525.0,2025-04-08,2025-04-08 14:15:00+02:00
7568.0,2025-04-08,2025-04-08 14:30:00+02:00
7649.0,2025-04-08,2025-04-08 14:45:00+02:00
7788.0,2025-04-08,2025-04-08 15:00:00+02:00
8017.0,2025-04-08,2025-04-08 15:15:00+02:00
8158.0,2025-04-08,2025-04-08 15:30:00+02:00
8398.0,2025-04-08,2025-04-08 15:45:00+02:00
8646.0,2025-04-08,2025-04-08 16:00:00+02:00
9060.0,2025-04-08,2025-04-08 16:15:00+02:00
9408.0,2025-04-08,2025-04-08 16:30:00+02:00
9718.0,2025-04-08,2025-04-08 16:45:00+02:00
10105.0,2025-04-08,2025-04-08 17:00:00+02:00
10658.0,2025-04-08,2025-04-08 17:15:00+02:00
11174.0,2025-04-08,2025-04-08 17:30:00+02:00
11672.0,2025-04-08,2025-04-08 17:45:00+02:00
11974.0,2025-04-08,2025-04-08 18:00:00+02:00
12496.0,2025-04-08,2025-04-08 18:15:00+02:00
12825.0,2025-04-08,2025-04-08 18:30:00+02:00
13150.0,2025-04-08,2025-04-08 18:45:00+02:00
13357.0,2025-04-08,2025-04-08 19:00:00+02:00
13533.0,2025-04-08,2025-04-08 19:15:00+02:00
13771.0,2025-04-08,2025-04-08 19:30:00+02:00
14051.0,2025-04-08,2025-04-08 19:45:00+02:00
14227.0,2025-04-08,2025-04-08 20:00:00+02:00
14244.0,2025-04-08,2025-04-08 20:15:00+02:00
14228.0,2025-04-08,2025-04-08 20:30:00+02:00
14237.0,2025-04-08,2025-04-08 20:45:00+02:00
14226.0,2025-04-08,2025-04-08 21:00:00+02:00
14105.0,2025-04-08,2025-04-08 21:15:00+02:00
13969.0,2025-04-08,2025-04-08 21:30:00+02:00
13821.0,2025-04-08,2025-04-08 21:45:00+02:00
13631.0,2025-04-08,2025-04-08 22:00:00+02:00
13557.0,2025-04-08,2025-04-08 22:15:00+02:00
13373.0,2025-04-08,2025-04-08 22:30:00+02:00
13117.0,2025-04-08,2025-04-08 22:45:00+02:00
12806.0,2025-04-08,2025-04-08 23:00:00+02:00
12716.0,2025-04-08,2025-04-08 23:15:00+02:00
12594.0,2025-04-08,2025-04-08 23:30:00+02:00
12369.0,2025-04-08,2025-04-08 23:45:00+02:00
12231.0,2025-04-08,2025-04-09 00:00:00+02:00
12046.0,2025-04-08,2025-04-09 00:15:00+02:00
11847.0,2025-04-08,2025-04-09 00:30:00+02:00
11666.0,2025-04-08,2025-04-09 00:45:00+02:00
11592.0,2025-04-08,2025-04-09 01:00:00+02:00
11592.0,2025-04-09,2025-04-09 01:00:00+02:00
11496.0,2025-04-09,2025-04-09 01:15:00+02:00
11349.0,2025-04-09,2025-04-09 01:30:00+02:00
11255.0,2025-04-09,2025-04-09 01:45:00+02:00
11152.0,2025-04-09,2025-04-09 02:00:00+02:00
10989.0,2025-04-09,2025-04-09 02:15:00+02:00
10872.0,2025-04-09,2025-04-09 02:30:00+02:00
10811.0,2025-04-09,2025-04-09 02:45:00+02:00
10845.0,2025-04-09,2025-04-09 03:00:00+02:00
10864.0,2025-04-09,2025-04-09 03:15:00+02:00
10839.0,2025-04-09,2025-04-09 03:30:00+02:00
10809.0,2025-04-09,2025-04-09 03:45:00+02:00
10785.0,2025-04-09,2025-04-09 04:00:00+02:00
10773.0,2025-04-09,2025-04-09 04:15:00+02:00
10785.0,2025-04-09,2025-04-09 04:30:00+02:00
10779.0,2025-04-09,2025-04-09 04:45:00+02:00
10754.0,2025-04-09,2025-04-09 05:00:00+02:00
10747.0,2025-04-09,2025-04-09 05:15:00+02:00
10816.0,2025-04-09,2025-04-09 05:30:00+02:00
10952.0,2025-04-09,2025-04-09 05:45:00+02:00
11170.0,2025-04-09,2025-04-09 06:00:00+02:00
11347.0,2025-04-09,2025-04-09 06:15:00+02:00
11473.0,2025-04-09,2025-04-09 06:30:00+02:00
11636.0,2025-04-09,2025-04-09 06:45:00+02:00
11807.0,2025-04-09,2025-04-09 07:00:00+02:00
11978.0,2025-04-09,2025-04-09 07:15:00+02:00
12107.0,2025-04-09,2025-04-09 07:30:00+02:00
12239.0,2025-04-09,2025-04-09 07:45:00+02:00
12301.0,2025-04-09,2025-04-09 08:00:00+02:00
12236.0,2025-04-09,2025-04-09 08:15:00+02:00
12186.0,2025-04-09,2025-04-09 08:30:00+02:00
12088.0,2025-04-09,2025-04-09 08:45:00+02:00
11883.0,2025-04-09,2025-04-09 09:00:00+02:00
11680.0,2025-04-09,2025-04-09 09:15:00+02:00
11437.0,2025-04-09,2025-04-09 09:30:00+02:00
11157.0,2025-04-09,2025-04-09 09:45:00+02:00
10774.0,2025-04-09,2025-04-09 10:00:00+02:00
10417.0,2025-04-09,2025-04-09 10:15:00+02:00
10197.0,2025-04-09,2025-04-09 10:30:00+02:00
10025.0,2025-04-09,2025-04-09 10:45:00+02:00
9779.0,2025-04-09,2025-04-09 11:00:00+02:00
9628.0,2025-04-09,2025-04-09 11:15:00+02:00
9437.0,2025-04-09,2025-04-09 11:30:00+02:00
9247.0,2025-04-09,2025-04-09 11:45:00+02:00
9258.0,2025-04-09,2025-04-09 12:00:00+02:00
9093.0,2025-04-09,2025-04-09 12:15:00+02:00
8904.0,2025-04-09,2025-04-09 12:30:00+02:00
8918.0,2025-04-09,2025-04-09 12:45:00+02:00
8862.0,2025-04-09,2025-04-09 13:00:00+02:00
8834.0,2025-04-09,2025-04-09 13:15:00+02:00
8880.0,2025-04-09,2025-04-09 13:30:00+02:00
8875.0,2025-04-09,2025-04-09 13:45:00+02:00
8772.0,2025-04-09,2025-04-09 14:00:00+02:00
8715.0,2025-04-09,2025-04-09 14:15:00+02:00
8734.0,2025-04-09,2025-04-09 14:30:00+02:00
8695.0,2025-04-09,2025-04-09 14:45:00+02:00
8659.0,2025-04-09,2025-04-09 15:00:00+02:00
8757.0,2025-04-09,2025-04-09 15:15:00+02:00
8796.0,2025-04-09,2025-04-09 15:30:00+02:00
8845.0,2025-04-09,2025-04-09 15:45:00+02:00
9033.0,2025-04-09,2025-04-09 16:00:00+02:00
9277.0,2025-04-09,2025-04-09 16:15:00+02:00
9355.0,2025-04-09,2025-04-09 16:30:00+02:00
9444.0,2025-04-09,2025-04-09 16:45:00+02:00
9724.0,2025-04-09,2025-04-09 17:00:00+02:00
10054.0,2025-04-09,2025-04-09 17:15:00+02:00
10431.0,2025-04-09,2025-04-09 17:30:00+02:00
10828.0,2025-04-09,2025-04-09 17:45:00+02:00
11176.0,2025-04-09,2025-04-09 18:00:00+02:00
11479.0,2025-04-09,2025-04-09 18:15:00+02:00
11790.0,2025-04-09,2025-04-09 18:30:00+02:00
12106.0,2025-04-09,2025-04-09 18:45:00+02:00
12314.0,2025-04-09,2025-04-09 19:00:00+02:00
12547.0,2025-04-09,2025-04-09 19:15:00+02:00
12868.0,2025-04-09,2025-04-09 19:30:00+02:00
13078.0,2025-04-09,2025-04-09 19:45:00+02:00
13263.0,2025-04-09,2025-04-09 20:00:00+02:00
13341.0,2025-04-09,2025-04-09 20:15:00+02:00
13292.0,2025-04-09,2025-04-09 20:30:00+02:00
13244.0,2025-04-09,2025-04-09 20:45:00+02:00
13167.0,2025-04-09,2025-04-09 21:00:00+02:00
13061.0,2025-04-09,2025-04-09 21:15:00+02:00
12981.0,2025-04-09,2025-04-09 21:30:00+02:00
12907.0,2025-04-09,2025-04-09 21:45:00+02:00
12860.0,2025-04-09,2025-04-09 22:00:00+02:00
12777.0,2025-04-09,2025-04-09 22:15:00+02:00
12652.0,2025-04-09,2025-04-09 22:30:00+02:00
12556.0,2025-04-09,2025-04-09 22:45:00+02:00
12490.0,2025-04-09,2025-04-09 23:00:00+02:00
12394.0,2025-04-09,2025-04-09 23:15:00+02:00
12268.0,2025-04-09,2025-04-09 23:30:00+02:00
12142.0,2025-04-09,2025-04-09 23:45:00+02:00
11527.0,2025-04-09,2025-04-10 00:00:00+02:00
11396.0,2025-04-09,2025-04-10 00:15:00+02:00
11260.0,2025-04-09,2025-04-10 00:30:00+02:00
11099.0,2025-04-09,2025-04-10 00:45:00+02:00
11263.0,2025-04-09,2025-04-10 01:00:00+02:00
11263.0,2025-04-10,2025-04-10 01:00:00+02:00
11105.0,2025-04-10,2025-04-10 01:15:00+02:00
10994.0,2025-04-10,2025-04-10 01:30:00+02:00
10860.0,2025-04-10,2025-04-10 01:45:00+02:00
10757.0,2025-04-10,2025-04-10 02:00:00+02:00
10693.0,2025-04-10,2025-04-10 02:15:00+02:00
10613.0,2025-04-10,2025-04-10 02:30:00+02:00
10512.0,2025-04-10,2025-04-10 02:45:00+02:00
10479.0,2025-04-10,2025-04-10 03:00:00+02:00
10458.0,2025-04-10,2025-04-10 03:15:00+02:00
10418.0,2025-04-10,2025-04-10 03:30:00+02:00
10393.0,2025-04-10,2025-04-10 03:45:00+02:00
10388.0,2025-04-10,2025-04-10 04:00:00+02:00
10434.0,2025-04-10,2025-04-10 04:15:00+02:00
10438.0,2025-04-10,2025-04-10 04:30:00+02:00
10437.0,2025-04-10,2025-04-10 04:45:00+02:00
10422.0,2025-04-10,2025-04-10 05:00:00+02:00
10511.0,2025-04-10,2025-04-10 05:15:00+02:00
10572.0,2025-04-10,2025-04-10 05:30:00+02:00
10690.0,2025-04-10,2025-04-10 05:45:00+02:00
10798.0,2025-04-10,2025-04-10 06:00:00+02:00
10973.0,2025-04-10,2025-04-10 06:15:00+02:00
11130.0,2025-04-10,2025-04-10 06:30:00+02:00
11324.0,2025-04-10,2025-04-10 06:45:00+02:00
11537.0,2025-04-10,2025-04-10 07:00:00+02:00
11819.0,2025-04-10,2025-04-10 07:15:00+02:00
11870.0,2025-04-10,2025-04-10 07:30:00+02:00
12002.0,2025-04-10,2025-04-10 07:45:00+02:00
12021.0,2025-04-10,2025-04-10 08:00:00+02:00
11879.0,2025-04-10,2025-04-10 08:15:00+02:00
11688.0,2025-04-10,2025-04-10 08:30:00+02:00
11474.0,2025-04-10,2025-04-10 08:45:00+02:00
11152.0,2025-04-10,2025-04-10 09:00:00+02:00
10545.0,2025-04-10,2025-04-10 09:15:00+02:00
9894.0,2025-04-10,2025-04-10 09:30:00+02:00
9449.0,2025-04-10,2025-04-10 09:45:00+02:00
9004.0,2025-04-10,2025-04-10 10:00:00+02:00
8443.0,2025-04-10,2025-04-10 10:15:00+02:00
7966.0,2025-04-10,2025-04-10 10:30:00+02:00
7591.0,2025-04-10,2025-04-10 10:45:00+02:00
7249.0,2025-04-10,2025-04-10 11:00:00+02:00
6949.0,2025-04-10,2025-04-10 11:15:00+02:00
6701.0,2025-04-10,2025-04-10 11:30:00+02:00
6578.0,2025-04-10,2025-04-10 11:45:00+02:00
6406.0,2025-04-10,2025-04-10 12:00:00+02:00
6119.0,2025-04-10,2025-04-10 12:15:00+02:00
5958.0,2025-04-10,2025-04-10 12:30:00+02:00
5823.0,2025-04-10,2025-04-10 12:45:00+02:00
5869.0,2025-04-10,2025-04-10 13:00:00+02:00
5875.0,2025-04-10,2025-04-10 13:15:00+02:00
5798.0,2025-04-10,2025-04-10 13:30:00+02:00
5805.0,2025-04-10,2025-04-10 13:45:00+02:00
5800.0,2025-04-10,2025-04-10 14:00:00+02:00
5761.0,2025-04-10,2025-04-10 14:15:00+02:00
5744.0,2025-04-10,2025-04-10 14:30:00+02:00
5734.0,2025-04-10,2025-04-10 14:45:00+02:00
5836.0,2025-04-10,2025-04-10 15:00:00+02:00
5979.0,2025-04-10,2025-04-10 15:15:00+02:00
6106.0,2025-04-10,2025-04-10 15:30:00+02:00
6257.0,2025-04-10,2025-04-10 15:45:00+02:00
6539.0,2025-04-10,2025-04-10 16:00:00+02:00
6948.0,2025-04-10,2025-04-10 16:15:00+02:00
7267.0,2025-04-10,2025-04-10 16:30:00+02:00
7617.0,2025-04-10,2025-04-10 16:45:00+02:00
8117.0,2025-04-10,2025-04-10 17:00:00+02:00
8666.0,2025-04-10,2025-04-10 17:15:00+02:00
9175.0,2025-04-10,2025-04-10 17:30:00+02:00
9743.0,2025-04-10,2025-04-10 17:45:00+02:00
10243.0,2025-04-10,2025-04-10 18:00:00+02:00
10759.0,2025-04-10,2025-04-10 18:15:00+02:00
11321.0,2025-04-10,2025-04-10 18:30:00+02:00
11762.0,2025-04-10,2025-04-10 18:45:00+02:00
12172.0,2025-04-10,2025-04-10 19:00:00+02:00
12634.0,2025-04-10,2025-04-10 19:15:00+02:00
13056.0,2025-04-10,2025-04-10 19:30:00+02:00
13327.0,2025-04-10,2025-04-10 19:45:00+02:00
13494.0,2025-04-10,2025-04-10 20:00:00+02:00
13593.0,2025-04-10,2025-04-10 20:15:00+02:00
13618.0,2025-04-10,2025-04-10 20:30:00+02:00
13610.0,2025-04-10,2025-04-10 20:45:00+02:00
13597.0,2025-04-10,2025-04-10 21:00:00+02:00
13504.0,2025-04-10,2025-04-10 21:15:00+02:00
13408.0,2025-04-10,2025-04-10 21:30:00+02:00
13337.0,2025-04-10,2025-04-10 21:45:00+02:00
13238.0,2025-04-10,2025-04-10 22:00:00+02:00
13112.0,2025-04-10,2025-04-10 22:15:00+02:00
13012.0,2025-04-10,2025-04-10 22:30:00+02:00
12838.0,2025-04-10,2025-04-10 22:45:00+02:00
12620.0,2025-04-10,2025-04-10 23:00:00+02:00
12427.0,2025-04-10,2025-04-10 23:15:00+02:00
12231.0,2025-04-10,2025-04-10 23:30:00+02:00
12018.0,2025-04-10,2025-04-10 23:45:00+02:00
11099.0,2025-04-10,2025-04-11 00:00:00+02:00
11061.0,2025-04-10,2025-04-11 00:15:00+02:00
10988.0,2025-04-10,2025-04-11 00:30:00+02:00
10820.0,2025-04-10,2025-04-11 00:45:00+02:00
11249.0,2025-04-10,2025-04-11 01:00:00+02:00
11249.0,2025-04-11,2025-04-11 01:00:00+02:00
11165.0,2025-04-11,2025-04-11 01:15:00+02:00
11041.0,2025-04-11,2025-04-11 01:30:00+02:00
10936.0,2025-04-11,2025-04-11 01:45:00+02:00
10870.0,2025-04-11,2025-04-11 02:00:00+02:00
10809.0,2025-04-11,2025-04-11 02:15:00+02:00
10737.0,2025-04-11,2025-04-11 02:30:00+02:00
10697.0,2025-04-11,2025-04-11 02:45:00+02:00
10611.0,2025-04-11,2025-04-11 03:00:00+02:00
10537.0,2025-04-11,2025-04-11 03:15:00+02:00
10489.0,2025-04-11,2025-04-11 03:30:00+02:00
10465.0,2025-04-11,2025-04-11 03:45:00+02:00
10391.0,2025-04-11,2025-04-11 04:00:00+02:00
10415.0,2025-04-11,2025-04-11 04:15:00+02:00
10443.0,2025-04-11,2025-04-11 04:30:00+02:00
10512.0,2025-04-11,2025-04-11 04:45:00+02:00
10531.0,2025-04-11,2025-04-11 05:00:00+02:00
10591.0,2025-04-11,2025-04-11 05:15:00+02:00
10618.0,2025-04-11,2025-04-11 05:30:00+02:00
10712.0,2025-04-11,2025-04-11 05:45:00+02:00
10823.0,2025-04-11,2025-04-11 06:00:00+02:00
10974.0,2025-04-11,2025-04-11 06:15:00+02:00
11101.0,2025-04-11,2025-04-11 06:30:00+02:00
11271.0,2025-04-11,2025-04-11 06:45:00+02:00
11508.0,2025-04-11,2025-04-11 07:00:00+02:00
11780.0,2025-04-11,2025-04-11 07:15:00+02:00
11876.0,2025-04-11,2025-04-11 07:30:00+02:00
11983.0,2025-04-11,2025-04-11 07:45:00+02:00
12027.0,2025-04-11,2025-04-11 08:00:00+02:00
11844.0,2025-04-11,2025-04-11 08:15:00+02:00
11708.0,2025-04-11,2025-04-11 08:30:00+02:00
11540.0,2025-04-11,2025-04-11 08:45:00+02:00
11216.0,2025-04-11,2025-04-11 09:00:00+02:00
10805.0,2025-04-11,2025-04-11 09:15:00+02:00
10521.0,2025-04-11,2025-04-11 09:30:00+02:00
10186.0,2025-04-11,2025-04-11 09:45:00+02:00
9756.0,2025-04-11,2025-04-11 10:00:00+02:00
9267.0,2025-04-11,2025-04-11 10:15:00+02:00
8986.0,2025-04-11,2025-04-11 10:30:00+02:00
8799.0,2025-04-11,2025-04-11 10:45:00+02:00
8542.0,2025-04-11,2025-04-11 11:00:00+02:00
8260.0,2025-04-11,2025-04-11 11:15:00+02:00
8013.0,2025-04-11,2025-04-11 11:30:00+02:00
8033.0,2025-04-11,2025-04-11 11:45:00+02:00
8051.0,2025-04-11,2025-04-11 12:00:00+02:00
8147.0,2025-04-11,2025-04-11 12:15:00+02:00
8085.0,2025-04-11,2025-04-11 12:30:00+02:00
8005.0,2025-04-11,2025-04-11 12:45:00+02:00
7874.0,2025-04-11,2025-04-11 13:00:00+02:00
7876.0,2025-04-11,2025-04-11 13:15:00+02:00
7738.0,2025-04-11,2025-04-11 13:30:00+02:00
7623.0,2025-04-11,2025-04-11 13:45:00+02:00
7647.0,2025-04-11,2025-04-11 14:00:00+02:00
7649.0,2025-04-11,2025-04-11 14:15:00+02:00
7582.0,2025-04-11,2025-04-11 14:30:00+02:00
7562.0,2025-04-11,2025-04-11 14:45:00+02:00
7592.0,2025-04-11,2025-04-11 15:00:00+02:00
7765.0,2025-04-11,2025-04-11 15:15:00+02:00
7862.0,2025-04-11,2025-04-11 15:30:00+02:00
8068.0,2025-04-11,2025-04-11 15:45:00+02:00
8495.0,2025-04-11,2025-04-11 16:00:00+02:00
8826.0,2025-04-11,2025-04-11 16:15:00+02:00
9122.0,2025-04-11,2025-04-11 16:30:00+02:00
9341.0,2025-04-11,2025-04-11 16:45:00+02:00
9707.0,2025-04-11,2025-04-11 17:00:00+02:00
9972.0,2025-04-11,2025-04-11 17:15:00+02:00
10181.0,2025-04-11,2025-04-11 17:30:00+02:00
10545.0,2025-04-11,2025-04-11 17:45:00+02:00
10823.0,2025-04-11,2025-04-11 18:00:00+02:00
11087.0,2025-04-11,2025-04-11 18:15:00+02:00
11405.0,2025-04-11,2025-04-11 18:30:00+02:00
11731.0,2025-04-11,2025-04-11 18:45:00+02:00
11902.0,2025-04-11,2025-04-11 19:00:00+02:00
12125.0,2025-04-11,2025-04-11 19:15:00+02:00
12388.0,2025-04-11,2025-04-11 19:30:00+02:00
12509.0,2025-04-11,2025-04-11 19:45:00+02:00
12473.0,2025-04-11,2025-04-11 20:00:00+02:00
12462.0,2025-04-11,2025-04-11 20:15:00+02:00
12443.0,2025-04-11,2025-04-11 20:30:00+02:00
12442.0,2025-04-11,2025-04-11 20:45:00+02:00
12339.0,2025-04-11,2025-04-11 21:00:00+02:00
12169.0,2025-04-11,2025-04-11 21:15:00+02:00
12090.0,2025-04-11,2025-04-11 21:30:00+02:00
11995.0,2025-04-11,2025-04-11 21:45:00+02:00
11810.0,2025-04-11,2025-04-11 22:00:00+02:00
11617.0,2025-04-11,2025-04-11 22:15:00+02:00
11584.0,2025-04-11,2025-04-11 22:30:00+02:00
11457.0,2025-04-11,2025-04-11 22:45:00+02:00
11331.0,2025-04-11,2025-04-11 23:00:00+02:00
11273.0,2025-04-11,2025-04-11 23:15:00+02:00
11164.0,2025-04-11,2025-04-11 23:30:00+02:00
11072.0,2025-04-11,2025-04-11 23:45:00+02:00
9972.0,2025-04-11,2025-04-12 00:00:00+02:00
9889.0,2025-04-11,2025-04-12 00:15:00+02:00
9740.0,2025-04-11,2025-04-12 00:30:00+02:00
9644.0,2025-04-11,2025-04-12 00:45:00+02:00
10438.0,2025-04-11,2025-04-12 01:00:00+02:00
10438.0,2025-04-12,2025-04-12 01:00:00+02:00
10352.0,2025-04-12,2025-04-12 01:15:00+02:00
10291.0,2025-04-12,2025-04-12 01:30:00+02:00
10216.0,2025-04-12,2025-04-12 01:45:00+02:00
10133.0,2025-04-12,2025-04-12 02:00:00+02:00
9997.0,2025-04-12,2025-04-12 02:15:00+02:00
9888.0,2025-04-12,2025-04-12 02:30:00+02:00
9772.0,2025-04-12,2025-04-12 02:45:00+02:00
9685.0,2025-04-12,2025-04-12 03:00:00+02:00
9636.0,2025-04-12,2025-04-12 03:15:00+02:00
9560.0,2025-04-12,2025-04-12 03:30:00+02:00
9523.0,2025-04-12,2025-04-12 03:45:00+02:00
9508.0,2025-04-12,2025-04-12 04:00:00+02:00
9588.0,2025-04-12,2025-04-12 04:15:00+02:00
9637.0,2025-04-12,2025-04-12 04:30:00+02:00
9624.0,2025-04-12,2025-04-12 04:45:00+02:00
9575.0,2025-04-12,2025-04-12 05:00:00+02:00
9569.0,2025-04-12,2025-04-12 05:15:00+02:00
9523.0,2025-04-12,2025-04-12 05:30:00+02:00
9459.0,2025-04-12,2025-04-12 05:45:00+02:00
9444.0,2025-04-12,2025-04-12 06:00:00+02:00
9482.0,2025-04-12,2025-04-12 06:15:00+02:00
9520.0,2025-04-12,2025-04-12 06:30:00+02:00
9522.0,2025-04-12,2025-04-12 06:45:00+02:00
9563.0,2025-04-12,2025-04-12 07:00:00+02:00
9581.0,2025-04-12,2025-04-12 07:15:00+02:00
9549.0,2025-04-12,2025-04-12 07:30:00+02:00
9492.0,2025-04-12,2025-04-12 07:45:00+02:00
9379.0,2025-04-12,2025-04-12 08:00:00+02:00
9156.0,2025-04-12,2025-04-12 08:15:00+02:00
8915.0,2025-04-12,2025-04-12 08:30:00+02:00
8683.0,2025-04-12,2025-04-12 08:45:00+02:00
8482.0,2025-04-12,2025-04-12 09:00:00+02:00
8117.0,2025-04-12,2025-04-12 09:15:00+02:00
7824.0,2025-04-12,2025-04-12 09:30:00+02:00
7547.0,2025-04-12,2025-04-12 09:45:00+02:00
7305.0,2025-04-12,2025-04-12 10:00:00+02:00
6831.0,2025-04-12,2025-04-12 10:15:00+02:00
6519.0,2025-04-12,2025-04-12 10:30:00+02:00
6226.0,2025-04-12,2025-04-12 10:45:00+02:00
6176.0,2025-04-12,2025-04-12 11:00:00+02:00
5975.0,2025-04-12,2025-04-12 11:15:00+02:00
5795.0,2025-04-12,2025-04-12 11:30:00+02:00
5625.0,2025-04-12,2025-04-12 11:45:00+02:00
5751.0,2025-04-12,2025-04-12 12:00:00+02:00
5784.0,2025-04-12,2025-04-12 12:15:00+02:00
5854.0,2025-04-12,2025-04-12 12:30:00+02:00
5952.0,2025-04-12,2025-04-12 12:45:00+02:00
5992.0,2025-04-12,2025-04-12 13:00:00+02:00
5954.0,2025-04-12,2025-04-12 13:15:00+02:00
5799.0,2025-04-12,2025-04-12 13:30:00+02:00
5665.0,2025-04-12,2025-04-12 13:45:00+02:00
5565.0,2025-04-12,2025-04-12 14:00:00+02:00
5326.0,2025-04-12,2025-04-12 14:15:00+02:00
5275.0,2025-04-12,2025-04-12 14:30:00+02:00
5181.0,2025-04-12,2025-04-12 14:45:00+02:00
5330.0,2025-04-12,2025-04-12 15:00:00+02:00
5542.0,2025-04-12,2025-04-12 15:15:00+02:00
5585.0,2025-04-12,2025-04-12 15:30:00+02:00
5695.0,2025-04-12,2025-04-12 15:45:00+02:00
5799.0,2025-04-12,2025-04-12 16:00:00+02:00
6014.0,2025-04-12,2025-04-12 16:15:00+02:00
6125.0,2025-04-12,2025-04-12 16:30:00+02:00
6262.0,2025-04-12,2025-04-12 16:45:00+02:00
6511.0,2025-04-12,2025-04-12 17:00:00+02:00
6836.0,2025-04-12,2025-04-12 17:15:00+02:00
7324.0,2025-04-12,2025-04-12 17:30:00+02:00
7857.0,2025-04-12,2025-04-12 17:45:00+02:00
8052.0,2025-04-12,2025-04-12 18:00:00+02:00
8521.0,2025-04-12,2025-04-12 18:15:00+02:00
8990.0,2025-04-12,2025-04-12 18:30:00+02:00
9533.0,2025-04-12,2025-04-12 18:45:00+02:00
9913.0,2025-04-12,2025-04-12 19:00:00+02:00
10320.0,2025-04-12,2025-04-12 19:15:00+02:00
10596.0,2025-04-12,2025-04-12 19:30:00+02:00
10855.0,2025-04-12,2025-04-12 19:45:00+02:00
10973.0,2025-04-12,2025-04-12 20:00:00+02:00
11041.0,2025-04-12,2025-04-12 20:15:00+02:00
11111.0,2025-04-12,2025-04-12 20:30:00+02:00
11109.0,2025-04-12,2025-04-12 20:45:00+02:00
11032.0,2025-04-12,2025-04-12 21:00:00+02:00
10929.0,2025-04-12,2025-04-12 21:15:00+02:00
10813.0,2025-04-12,2025-04-12 21:30:00+02:00
10713.0,2025-04-12,2025-04-12 21:45:00+02:00
10636.0,2025-04-12,2025-04-12 22:00:00+02:00
10556.0,2025-04-12,2025-04-12 22:15:00+02:00
10440.0,2025-04-12,2025-04-12 22:30:00+02:00
10325.0,2025-04-12,2025-04-12 22:45:00+02:00
10154.0,2025-04-12,2025-04-12 23:00:00+02:00
10042.0,2025-04-12,2025-04-12 23:15:00+02:00
9918.0,2025-04-12,2025-04-12 23:30:00+02:00
9847.0,2025-04-12,2025-04-12 23:45:00+02:00
10257.0,2025-04-12,2025-04-13 00:00:00+02:00
10206.0,2025-04-12,2025-04-13 00:15:00+02:00
10071.0,2025-04-12,2025-04-13 00:30:00+02:00
9943.0,2025-04-12,2025-04-13 00:45:00+02:00
10501.0,2025-04-12,2025-04-13 01:00:00+02:00
10501.0,2025-04-13,2025-04-13 01:00:00+02:00
10386.0,2025-04-13,2025-04-13 01:15:00+02:00
10356.0,2025-04-13,2025-04-13 01:30:00+02:00
10227.0,2025-04-13,2025-04-13 01:45:00+02:00
10230.0,2025-04-13,2025-04-13 02:00:00+02:00
10170.0,2025-04-13,2025-04-13 02:15:00+02:00
10058.0,2025-04-13,2025-04-13 02:30:00+02:00
9973.0,2025-04-13,2025-04-13 02:45:00+02:00
9949.0,2025-04-13,2025-04-13 03:00:00+02:00
9937.0,2025-04-13,2025-04-13 03:15:00+02:00
9849.0,2025-04-13,2025-04-13 03:30:00+02:00
9808.0,2025-04-13,2025-04-13 03:45:00+02:00
